questionId,externalId,topic,subtopic,difficulty
01668cd6,68f5f6ee-c704-4500-882b-ba9cb2d1a598,Advanced Math,Nonlinear functions,H
95eeeb5b,e03b8f0c-00cb-46f3-af40-2ba9b200ab9c,Advanced Math,Nonlinear functions,H
c77ef2fb,015183-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
7399c3b0,0dbf87b9-1746-41f3-8964-f290345cd695,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
99c5e794,b43f007e-8a7c-48b8-8a0a-eeb0f65e3faf,Advanced Math,Nonlinear functions,M
5ae186b4,ae0f3b56-b349-4863-90be-5dfd21f6eebd,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
b76a2815,019519-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
364a2d25,070619-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
1be909aa,d469dd2b-510b-49e3-b521-1271ecbbfa1e,Advanced Math,Equivalent expressions,M
bdb0aa23,e2375cf4-517a-4d38-94ef-5c6c3cc7b879,Advanced Math,Equivalent expressions,E
100030d9,070617-DC,Advanced Math,Nonlinear functions,M
09f58996,a6fb9475-3880-4ae5-952c-4bbb83ee59af,Advanced Math,Nonlinear functions,E
d84a514a,5d453a5b-d7a9-40ac-92b4-8a1f6744f99e,Advanced Math,Nonlinear functions,E
beb86a0c,8ef4c8a0-31ce-4c6e-b0e5-d7b0b944b67d,Advanced Math,Equivalent expressions,E
5910bfff,029000-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
7ba694f3,d1baa89a-a42c-46e1-a485-7574f59a8753,Advanced Math,Nonlinear functions,M
fbb96bb1,3855194f-20fa-4907-9dfd-8097f615bdff,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
63c00e2b,7ba8f490-3a61-4ed0-b1ca-fedbddefc140,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
6e06a0a7,029332-DC,Advanced Math,Equivalent expressions,E
ad038c19,00094-DC,Advanced Math,Equivalent expressions,H
c7a187a7,ccdb450a-31b3-42ec-9532-4859dd3972c3,Advanced Math,Nonlinear functions,M
ebe4bde0,025654-DC,Advanced Math,Nonlinear functions,E
ef926848,c99a75dd-0256-4d13-b211-eb05d63ef00d,Advanced Math,Nonlinear functions,H
77c0cced,91e78971-fbd4-44f8-ad04-97fb96cf9931,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
635f54ee,05720-DC,Advanced Math,Nonlinear functions,H
c99d154a,6f8b1a0e-8c22-4208-8038-796a6de480d4,Advanced Math,Nonlinear functions,E
a26c29f7,e647a4e3-60a1-4bf3-8ceb-4b40a8d430f1,Advanced Math,Nonlinear functions,M
99269e03,f8a92cc0-95bf-4c16-8e6e-b31fa01f8b52,Advanced Math,Nonlinear functions,M
a1262cdb,4f8dda48-f98a-469b-b065-7f377d7390ab,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
893c7519,56af9a6d-1c30-4ea5-a528-45b60f366d79,Advanced Math,Nonlinear functions,E
0980fcdd,035714-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
e1391dd6,025772-DC,Advanced Math,Nonlinear functions,M
3c600337,35058beb-41fe-4d27-9257-454cd92cb3f3,Advanced Math,Nonlinear functions,M
3ea87153,cecc8739-2d4c-4044-8624-baee7ca16ce6,Advanced Math,Nonlinear functions,E
290cdc2c,2f0bba12-b9f1-460c-b120-0adaf38cf4db,Advanced Math,Equivalent expressions,E
87a3de81,11250-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
499cb491,4363efa2-3674-407a-a249-7f0cf0daff53,Advanced Math,Equivalent expressions,E
d46da42c,021441-DC,Advanced Math,Nonlinear functions,E
4209aefe,e10027a7-cac8-4ca2-855a-ca3f00b55687,Advanced Math,Nonlinear functions,M
482a445b,37e39587-24a9-4c5a-b541-d42a0a10ed7a,Advanced Math,Equivalent expressions,M
f1fa0821,8fbdc9d2-8c5f-4da3-98db-20599f2fff76,Advanced Math,Nonlinear functions,M
1697ffcf,06323-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
5bf0f84a,10571-DC,Advanced Math,Nonlinear functions,M
4b6f0a3f,8c08419c-177e-4194-8d6c-68c4aa493232,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
c048055c,b43f007e-8a7c-48b8-8a0a-eeb0f65e3faf,Advanced Math,Nonlinear functions,M
70ebd3d0,025702-DC,Advanced Math,Nonlinear functions,M
70fb357b,cc127122-7a04-46bf-bc9e-396d6ef2a10a,Advanced Math,Nonlinear functions,H
20291f47,7c3cceff-5961-4825-a23b-44ce88420238,Advanced Math,Equivalent expressions,H
42f8e4b4,44b4a3f1-1823-4c9d-984b-a4ea335c95ad,Advanced Math,Equivalent expressions,H
0f9f8ea7,40adf1b6-46fb-41b3-a10c-d6c1ab8c28c8,Advanced Math,Nonlinear functions,M
a67a439d,cd40484a-aae7-48a6-883c-e658d661353a,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
de39858a,1456688b-dc2f-4218-865c-e9bd32de6518,Advanced Math,Nonlinear functions,H
2683b5db,015647-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
d41cf4d3,c33f8edf-4790-4382-963c-36f09a033f73,Advanced Math,Nonlinear functions,H
1178f2df,b47b1926-6e95-4552-8fc8-d6ec1af4c692,Advanced Math,Nonlinear functions,H
ce940f80,5dbe783c-201f-4b4a-86db-5f63b8c1f0cc,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
45df91ee,73405bf8-4af6-4fad-9344-e38505f18416,Advanced Math,Nonlinear functions,M
c8a5c221,902558e4-018d-442f-a571-ef4e6c7c9fae,Advanced Math,Equivalent expressions,H
67e866b5,9c3d170a-52ba-4266-b573-bfa73fbbe581,Advanced Math,Equivalent expressions,E
40f2e601,3ebd45be-873f-4edf-8055-3fd8a34ced59,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
fd65f47f,d3f7c3fc-9ac9-456f-8bf8-53653016b0fb,Advanced Math,Equivalent expressions,E
7f87deff,783877b4-b840-4260-8d01-4234651d93c4,Advanced Math,Nonlinear functions,M
97158b3a,ce714e5d-1fb7-44e8-bfbc-55e6659cac72,Advanced Math,Nonlinear functions,M
84e8cc72,ad9d7217-a0fd-419c-b72d-02d82ef7e7c4,Advanced Math,Nonlinear functions,H
0ad5012e,b58ee74d-9a79-4ad3-b997-7fb216ab725f,Advanced Math,Nonlinear functions,E
5c7d5744,6a66013a-b796-4e4b-addb-dcd19f49d6f3,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
12e7faf8,025860-DC,Advanced Math,Equivalent expressions,H
24016dee,74b2dded-7f3f-4e1c-ba2e-dada922f008c,Advanced Math,Equivalent expressions,M
89fc23af,05695-DC,Advanced Math,Equivalent expressions,H
041eda89,51befb2a-39f3-4194-bd65-5c08a93e42cc,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
d8ace155,edb987d4-772f-4ea6-8b75-8cd93a8fc5c8,Advanced Math,Nonlinear functions,M
c3a72da5,029468-DC,Advanced Math,Equivalent expressions,M
5a74f696,29fc6f6a-c78f-4294-a4fc-98e4343406e7,Advanced Math,Nonlinear functions,E
911c415b,08605-DC,Advanced Math,Equivalent expressions,H
1863e3be,2c8d6c87-c4db-4555-8418-f31510d6ec98,Advanced Math,Nonlinear functions,E
dba7432e,017018-DC,Advanced Math,Nonlinear functions,M
b74f2feb,e7cb9147-ae39-47e9-a4cb-da0cfbf0b250,Advanced Math,Equivalent expressions,H
16de54c7,027180-DC,Advanced Math,Equivalent expressions,M
2f958af9,04588-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
4d425cef,faf32f9b-26f8-4ad5-8215-b6f52b1118f5,Advanced Math,Nonlinear functions,M
cbc4c163,59addf61-9f46-4c0d-9dce-ebce1fa135b7,Advanced Math,Nonlinear functions,M
5edc8c98,6bc7b975-d9d8-4ebf-a201-229c5335d826,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
c7789423,48cc6531-d8e0-4647-ac35-96cd60c2ea06,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
ca4ee54e,83b9a6a0-309d-476f-bd88-5134eb899234,Advanced Math,Nonlinear functions,E
d9137a84,4374fa03-6222-4e03-a842-f2d7a77397bb,Advanced Math,Equivalent expressions,M
876a731c,05314-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
cd358b89,e5580e8a-65b2-4cef-9984-856a4c58c355,Advanced Math,Nonlinear functions,H
f89e1d6f,08128-DC,Advanced Math,Equivalent expressions,H
ff2e5c76,5069a621-921f-40db-8e07-7253b4a9383b,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
c8bf5313,e223b909-79a8-46de-a366-14993592a4c7,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
c1eead73,cd3ef442-8790-4484-ae9f-8b639799e10a,Advanced Math,Nonlinear functions,E
3934dd0a,d431ba6d-965f-4df7-a8ee-357948a9d74e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
df0ef054,025717-DC,Advanced Math,Equivalent expressions,E
f1c81b3b,9accecc3-e743-4bfa-9e4f-235283d99abd,Advanced Math,Nonlinear functions,M
bef4b1c6,f70845bb-9302-4075-b020-3ece6ab22306,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
c19d1fb0,d0812cf6-f4e9-4df1-9620-878d9a37d592,Advanced Math,Nonlinear functions,M
3e9cc0c2,09404-DC,Advanced Math,Equivalent expressions,M
2c5c22d0,09411-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
f678483b,6233db14-f861-4237-b90c-a47a7b724601,Advanced Math,Nonlinear functions,H
7348f046,022343-DC,Advanced Math,Equivalent expressions,M
0aaef7aa,62b8544c-e4cc-4953-8687-0729c0554f61,Advanced Math,Nonlinear functions,M
928498f3,027107-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
26e83bbc,ba562150-ace0-4dca-b1c3-c7c1019ccee7,Advanced Math,Equivalent expressions,M
b7cd6ca6,8472776c-becb-4a82-bf1b-aa29eb25da77,Advanced Math,Nonlinear functions,M
04b985e6,f45f8ef3-75e8-4989-991d-8bcf481614f7,Advanced Math,Nonlinear functions,E
b47419f4,05487-DC,Advanced Math,Equivalent expressions,M
fc3dfa26,025616-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
8838a672,029490-DC,Advanced Math,Equivalent expressions,M
eb268057,027912-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
f76c1858,692774ab-373f-4544-a043-aea38e8b5f3f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
6d9e01a2,1010a838-bf8c-4e58-8c76-a23fa7c4ee2b,Advanced Math,Nonlinear functions,H
0af701e7,00d08c52-5d90-46ea-83d3-f3cc7ab08588,Advanced Math,Nonlinear functions,M
9f2ecade,021312-DC,Advanced Math,Nonlinear functions,H
dd3a910a,7a8d2bc5-8edd-45eb-a918-924e8cba8608,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
2cf7f039,e0bc2b05-f917-4d64-b9ad-36fa20c0b430,Advanced Math,Nonlinear functions,E
0b3d25c5,025800-DC,Advanced Math,Equivalent expressions,M
083ef63a,63c46f21-221b-43b6-8f48-c9ab2ebf8eb3,Advanced Math,Nonlinear functions,H
d45572cc,87aede6d-89e4-4d41-9c3c-af1ae260cc3a,Advanced Math,Nonlinear functions,E
6011a3f8,47af8694-05ad-4849-a1fb-69bbee9cc524,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
0e61101e,7fc3b869-8f5c-4c0b-a28b-acbe8ea76ddf,Advanced Math,Nonlinear functions,H
e117d3b8,08224-DC,Advanced Math,Equivalent expressions,H
f44b4125,24e16e9f-c530-4992-98b0-9848ddf76fbb,Advanced Math,Nonlinear functions,H
7a6d06bf,6e108e29-0eee-4507-8a4a-45c4b2c82383,Advanced Math,Nonlinear functions,H
04bbce67,59249867-1d27-418b-aac8-59cddb26069b,Advanced Math,Nonlinear functions,H
4880eecb,3f8c2f2d-abee-4738-aab3-11a77be98e29,Advanced Math,Nonlinear functions,M
e8779461,a06c928d-bb2e-484a-9091-bfb1ee3246e4,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
50338a48,56e878c9-7295-480c-8ba1-5c2246df36be,Advanced Math,Equivalent expressions,E
98f735f2,016505-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
79ba511a,b0bf4cfd-4fbe-4424-acc0-d7a7f44468f7,Advanced Math,Nonlinear functions,E
dcf63c94,406ed77a-b110-44a7-9d44-1c6ff1aa5918,Advanced Math,Nonlinear functions,H
26f5269a,591c966e-550b-4b07-97bb-f659afe623d8,Advanced Math,Nonlinear functions,E
50418728,a32cd185-f66c-43e0-b4ca-8c66da898744,Advanced Math,Nonlinear functions,E
9cb9beec,00272e26-db4e-4b57-b229-9040d402e42f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
f5e8ccf1,028940-DC,Advanced Math,Nonlinear functions,M
127b2759,4331067c-b0f9-4aaf-a21b-3d660144cf68,Advanced Math,Equivalent expressions,E
02c67921,fc448e0e-6144-425a-a9b3-2ff8ee674f1b,Advanced Math,Nonlinear functions,E
2b1a27cd,2da8e72d-a24c-49d7-a9ed-5f47b4fecf08,Advanced Math,Nonlinear functions,H
1073d70c,df267826-c54f-44df-bbc4-03bc6a5415ad,Advanced Math,Nonlinear functions,H
dc67c130,ba751bc0-12b0-41ac-9d53-b1375e5b11f4,Advanced Math,Equivalent expressions,E
fb96a5b3,028884-DC,Advanced Math,Equivalent expressions,E
aa95fb33,9025546d-7856-480c-9be8-6cbd532f45ee,Advanced Math,Nonlinear functions,M
09e5e4d3,3ba3f345-5069-44e0-84d8-8513595b8722,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
1fe10d97,fb591f40-b171-470c-ab62-48c9c0ee004b,Advanced Math,Nonlinear functions,H
5f07b257,d6f230e9-a5fd-4506-837c-cde890c380bc,Advanced Math,Nonlinear functions,E
6acdcece,7b75e7d1-53d8-4028-84e1-be077af6c888,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
7355b9d9,b76e28cc-fee7-47dc-ae66-119a52a95d28,Advanced Math,Equivalent expressions,H
b73ee6cf,019540-DC,Advanced Math,Nonlinear functions,H
08d03fe4,25d9ebe8-a480-4c88-9e5d-9b4803a4780c,Advanced Math,Nonlinear functions,H
df747160,79ab98cb-39f9-474f-8017-4a2677075b32,Advanced Math,Equivalent expressions,E
3918e8bc,05eb7086-86be-4c43-bb55-070f148ab34a,Advanced Math,Nonlinear functions,M
d964bc26,fe86204c-5062-494c-9970-e8162c2a17f3,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
1dd13816,afeb4dfe-3156-4234-af28-242e9b1500f8,Advanced Math,Equivalent expressions,M
e597050f,7a034397-6081-46d4-b5f6-0a2735b3a604,Advanced Math,Equivalent expressions,E
7eed640d,019546-DC,Advanced Math,Nonlinear functions,H
494d247d,dad4b1da-ac0d-4094-a181-0c9e028aef62,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
30a07668,bf79b193-f7b7-4f48-a581-1f6665ce3add,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
2d2ab76b,08143-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
de362c2f,6343862e-4b55-4888-a763-6c005c8707e0,Advanced Math,Nonlinear functions,E
5dd53f73,52214fdf-56c8-448c-ac5e-c62e616b3288,Advanced Math,Equivalent expressions,E
da602115,df05bbf9-4751-4ac6-b485-8df58c021387,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
43926bd9,029650-DC,Advanced Math,Nonlinear functions,H
1e8d7183,be5faa6c-0169-41dd-90d9-1eb1a8bdeca1,Advanced Math,Equivalent expressions,E
044c1cb7,4e837070-2e7d-4f56-993a-9d8d616e345b,Advanced Math,Nonlinear functions,E
7e5a3640,af32328c-4e46-4a53-b9c0-f627a4d608f9,Advanced Math,Nonlinear functions,M
fc2ec559,1b6bf314-ce44-468e-8236-7d3efe7c0c5f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
faeae876,da10ca3e-b5b5-46f6-be6d-751c5687b72a,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
0354c7de,027693-DC,Advanced Math,Equivalent expressions,E
4d037075,5af7e994-3850-4c5c-987d-1213c4f6baf8,Advanced Math,Nonlinear functions,H
39652e93,b0ead772-4a2d-45aa-95e5-204e1ccfdb59,Advanced Math,Nonlinear functions,E
f25a34aa,6e51407b-255f-4375-91cf-b3145e516d19,Advanced Math,Nonlinear functions,H
4d7064a6,65743096-f9d1-4ab0-9a10-3acd3ea46114,Advanced Math,Nonlinear functions,H
4eaf0a3a,34c2743d-443b-43f9-ad72-c43601418315,Advanced Math,Equivalent expressions,M
c8e9a011,3a6913de-0959-40fb-980c-a37f8b9ee578,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
52e589f9,b790c80c-3eb0-4ef6-8101-d653f1487b32,Advanced Math,Nonlinear functions,M
7e6ea718,230aed17-3fcc-4941-9290-a69a66f31d95,Advanced Math,Nonlinear functions,H
a58232b7,5f865b4c-8ea2-42c5-aae5-8d455a024fd0,Advanced Math,Nonlinear functions,H
4993b828,98b110ad-3cb9-4925-831e-09572e226fda,Advanced Math,Nonlinear functions,M
508344ac,e31accbd-71ed-4323-82c0-b30186a84861,Advanced Math,Equivalent expressions,E
1853bb35,b76e3ad3-f70a-40d5-b897-a3b5e368da81,Advanced Math,Nonlinear functions,H
a54753ca,2dabc1f7-ef1b-4948-88ab-4a73835ddf68,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
c602140f,05799-DC,Advanced Math,Equivalent expressions,M
fcb78856,2b61c753-bb12-4153-963a-865282e1a793,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
a8ae0d22,0fbeb13e-6775-487f-8f08-a6bf51a5bad6,Advanced Math,Nonlinear functions,H
782a8a53,af1af0e8-fb4f-4830-9348-cc9508783406,Advanced Math,Nonlinear functions,E
cec36caf,79fcfcbb-499f-4f84-979c-55ad908c4878,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
fd4b2aa0,ff1e479f-7df1-4306-a31d-d9354d96102e,Advanced Math,Equivalent expressions,E
3e28a622,f827079b-37e0-4696-9873-897b36b24545,Advanced Math,Nonlinear functions,E
981aca65,585130f5-a566-4db1-900e-4f8d08cd67e6,Advanced Math,Nonlinear functions,M
bf704c34,c0817724-5c40-441b-9e3b-7d5c5dc9856c,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
4236c5a3,022943-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
161126cf,c061fa3e-bd9b-463c-94fa-bfb0819fdf17,Advanced Math,Nonlinear functions,H
a7711fe8,020462-DC,Advanced Math,Nonlinear functions,H
7a4475df,bcebeee7-1522-4888-bc6b-06a4c5b1dae3,Advanced Math,Nonlinear functions,M
3b4b8831,72653ce5-1c87-4942-ba7c-3afa5b87ce0e,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
f5247e52,08453-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
1a722d7d,04172-DC,Advanced Math,Nonlinear functions,H
be1b8c74,a1e6d838-3642-4546-9031-e113b254b3f2,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,M
f11ffa93,021044-DC,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,E
3a01a5ee,2ad6a2c3-2e30-4705-883b-851e5cc23933,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
6e7ae9fc,f54cf078-dbb9-4605-8b73-28108cb4c7b8,Advanced Math,Nonlinear functions,H
ee05c84e,021520-DC,Advanced Math,Nonlinear functions,E
5d93c782,f0feb4ae-ee24-4b97-b265-104550acbce4,Advanced Math,Equivalent expressions,E
5c00c2c1,032669-DC,Advanced Math,Nonlinear functions,M
974d33dc,017096-DC,Advanced Math,Equivalent expressions,E
d4d513ff,295f9556-4a27-49ca-b269-fb8917b7e050,Advanced Math,Equivalent expressions,E
48f83c34,917dab83-3019-497d-8e63-5d43c8147242,Advanced Math,Nonlinear functions,H
58b109d4,7e4cd51c-5329-4e8b-83dd-1416f04a294f,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,H
85939da5,070923-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,H
3c8fdc40,d6f9ca5e-947e-4a5c-a0d0-de08d17d11f5,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
eccbf957,444b9b7a-9594-422f-b8a2-4e0df96ad5da,Problem-Solving and Data Analysis,Probability and conditional probability,E
affb2315,f12a8c8c-3eef-4c55-a726-f411ff595181,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
954943a4,070906-DC,Problem-Solving and Data Analysis,Percentages,H
1baffbcf,65f570ee-64b0-4f20-8200-435cc6939ac8,Problem-Solving and Data Analysis,Percentages,H
a5b069b4,cc8606cf-9fd8-4c61-9cb6-1bcb5b969d36,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
b1b5300b,025856-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
d28c29e1,019681-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
1adb39f0,027709-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
555939d2,f9b50fe8-25d0-4faa-ad54-7ba7d01af7db,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
3f5398a6,029322-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
b4912cc5,021593-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
f890dc20,026380-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
d3b9c8d8,16b20598-30a0-44b7-8771-8c87e56ec14b,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
65c49824,04778-DC,Problem-Solving and Data Analysis,Percentages,H
825b7490,e7ba7b4b-ddc3-498e-9508-402688a85aef,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
86636d8f,5979deaa-edcc-42e7-8d12-24a01cec2c7a,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
608cf8e2,d7e43cb0-447a-4672-bf3c-3e744dd7843f,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,H
fe4c1c9e,eae9c7b8-873d-4ff8-92bd-dffd8ccec2b8,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
1ea09200,029003-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,H
82aaa0a1,027703-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
37930b2a,028921-DC,Problem-Solving and Data Analysis,Evaluating statistical claims: Observational studies and experiments,M
83272c51,070915-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
3310c2ab,d4996faa-e699-48e5-8816-df8bd4c0420c,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
4c774b00,11167-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
1353b86e,021550-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
29fa7970,f5598292-13c4-4d60-8b84-b381d3c86f9c,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
d89c1513,022828-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
52f9a246,5028e152-9c24-4fde-a87c-5eb62669957e,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
000259aa,022849-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
a456cfd2,d2d90742-b90d-4d9c-b0ec-3254255f86be,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
e1ad3d41,10247-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
3726e079,295c177c-ee26-49e1-8364-8c9b6677b31a,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
8baf2118,77c322ee-efee-4f19-ad6f-03294924b08f,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
05195d8a,ccae50dc-b231-44c5-869e-aacfc573e043,Problem-Solving and Data Analysis,Percentages,M
ac5b6558,070916-DC,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
46545dd6,070920-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
58a71e06,058dbe26-68a9-4661-8276-5e77b75ac679,Problem-Solving and Data Analysis,Percentages,E
4aaa9c42,ad721785-5e4c-4d71-bf8a-1acab4691b6c,Problem-Solving and Data Analysis,Percentages,H
16cea46c,027079-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
fb866265,3541703e-0b9d-494a-8a34-38ddbf560b9a,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,H
bd90f87e,070905-DC,Problem-Solving and Data Analysis,Percentages,E
15d87c0f,b00de09c-a654-4119-9b48-e0de375ac094,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
312ba47c,d88daa3d-713d-4905-8fc3-540215e519e9,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
0ea56bb2,00142-DC,Problem-Solving and Data Analysis,Percentages,H
90eed2e5,026017-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,E
8e528129,070608-DC,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",M
15617f62,69320716-58db-43ad-b02d-1664b3dfb359,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
8736334b,026304-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
0231050d,070908-DC,Problem-Solving and Data Analysis,Percentages,H
be35c117,a824dc18-95e2-4efa-b635-884db6f2eeef,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
4a2264b3,41f938b0-0d18-48ac-b9ea-15cc947faaa2,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
e3d49511,1aadad19-c839-4ddb-aa09-87de2e47212a,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",E
b680e76d,09908-DC,Problem-Solving and Data Analysis,Probability and conditional probability,E
53d97af5,10642-DC,Problem-Solving and Data Analysis,Inference from sample statistics and margin of error,M
15ce8207,aee1cc54-9f2e-46de-94fa-2cccbe708d41,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
d4413871,019746-DC,Problem-Solving and Data Analysis,Probability and conditional probability,H
0301c5dc,022855-DC,Problem-Solving and Data Analysis,Probability and conditional probability,M
0ae37ff3,82528d01-5c88-4cef-8a3b-5a072a0671dc,Problem-Solving and Data Analysis,Probability and conditional probability,M
c88e0663,06926-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
9bb4107c,71a3b42d-82b2-44f5-8a6d-50461b5cbd2f,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,M
3f2ee20a,14957-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
993000da,fa595c60-481e-4838-966e-bb53dd5ec839,Problem-Solving and Data Analysis,Percentages,H
fe6a49d6,11e14767-1eaf-4adb-8d85-9e42946ce439,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,E
632cf8f9,3197f818-b46b-411b-ba07-d4d1c811fa29,Problem-Solving and Data Analysis,Two-variable data: Models and scatterplots,E
d0efc1dd,029327-DC,Problem-Solving and Data Analysis,One-variable data: Distributions and measures of center and spread,M
